transaction_id,customer_id,customer_age,customer_gender,customer_city,product_category,product_subcategory,product_price,quantity,total_amount,discount_applied,payment_method,purchase_date,purchase_hour,purchase_day_of_week,purchase_month,shipping_cost,delivery_days,customer_satisfaction,return_flag,seasonal_multiplier,is_repeat_customer,purchase_month_name,purchase_weekday,time_period,discounted_price,margin,age_group,return_numeric
TXN000752,CUST000789,26,M,Tijuana,Belleza,Maquillaje,697.91,2,1395.82,0.0,PayPal,2024-12-01,21,Sunday,12,0,11,3.9,No,1.2,Sí,December,Sunday,Noche,697.91,697.91,25-34,0
TXN000753,CUST000737,42,F,Puebla,Ropa,Vestidos,1473.37,2,2946.74,0.0,PayPal,2024-04-04,17,Thursday,4,0,5,4.1,No,1.3,Sí,April,Thursday,Tarde,1473.37,1473.37,35-44,0
TXN000754,CUST000784,20,F,Mérida,Ropa,Vestidos,426.53,4,847.94,50.3,Tarjeta,2024-07-30,23,Tuesday,7,105,5,4.4,No,0.7,Sí,July,Tuesday,Noche,211.98540999999997,106.98540999999997,18-24,0
TXN000755,CUST000110,36,F,Tijuana,Libros,Ficción,824.76,2,1649.52,0.0,PayPal,2024-04-04,14,Thursday,4,0,12,3.4,No,1.0,Sí,April,Thursday,Tarde,824.76,824.76,35-44,0
TXN000756,CUST000621,45,M,Chihuahua,Hogar,Cocina,359.72,2,719.44,0.0,Tarjeta,2024-11-09,8,Saturday,11,99,13,2.8,Sí,1.0,No,November,Saturday,Mañana,359.72,260.72,45-54,1
TXN000757,CUST000082,23,M,Villahermosa,Ropa,Accesorios,363.94,2,727.88,0.0,Tarjeta,2024-03-09,22,Saturday,3,130,14,3.5,No,1.2,No,March,Saturday,Noche,363.94,233.94,18-24,0
TXN000758,CUST000189,30,F,Aguascalientes,Ropa,Pantalones,239.45,8,1187.67,38.0,Tarjeta,2024-09-08,20,Sunday,9,0,3,5.0,No,1.1,Sí,September,Sunday,Noche,148.459,148.459,25-34,0
TXN000759,CUST000016,27,F,Querétaro,Electrónicos,Laptops,794.95,1,531.03,33.2,PayPal,2024-08-02,15,Friday,8,126,8,4.8,No,1.0,Sí,August,Friday,Tarde,531.0265999999999,405.0265999999999,25-34,0
TXN000760,CUST000705,35,M,Mérida,Libros,No ficción,766.55,2,1320.0,13.9,PayPal,2024-08-22,20,Thursday,8,0,15,2.2,Sí,1.2,Sí,August,Thursday,Noche,659.99955,659.99955,35-44,1
TXN000761,CUST000753,29,M,Aguascalientes,Belleza,Cuidado personal,718.08,6,4308.48,0.0,Efectivo,2024-06-09,15,Sunday,6,0,11,3.8,No,1.0,Sí,June,Sunday,Tarde,718.08,718.08,25-34,0
TXN000762,CUST000722,39,F,Guadalajara,Belleza,Skincare,589.73,2,1179.46,0.0,Tarjeta,2024-09-28,22,Saturday,9,0,2,5.0,No,1.0,Sí,September,Saturday,Noche,589.73,589.73,35-44,0
TXN000763,CUST000406,32,F,Guadalajara,Electrónicos,Tablets,4294.85,3,12884.55,0.0,PayPal,2024-10-12,15,Saturday,10,0,1,5.0,No,1.1,Sí,October,Saturday,Tarde,4294.85,4294.85,25-34,0
TXN000764,CUST000451,23,M,Aguascalientes,Libros,Académicos,557.56,2,786.16,29.5,Tarjeta,2024-06-04,19,Tuesday,6,124,7,3.9,No,1.0,No,June,Tuesday,Noche,393.0798,269.0798,18-24,0
TXN000765,CUST000056,40,M,Veracruz,Hogar,Jardinería,1511.26,1,1511.26,0.0,Transferencia,2024-03-13,13,Wednesday,3,0,10,4.0,Sí,1.2,Sí,March,Wednesday,Tarde,1511.26,1511.26,35-44,1
TXN000766,CUST000513,43,M,Puebla,Hogar,Muebles,681.62,4,2402.03,11.9,Tarjeta,2024-04-02,7,Tuesday,4,0,9,4.7,No,1.0,No,April,Tuesday,Mañana,600.50722,600.50722,35-44,0
TXN000767,CUST000026,49,F,León,Electrónicos,Laptops,3783.61,2,7567.22,0.0,Tarjeta,2024-08-20,1,Tuesday,8,0,2,4.2,No,1.0,No,August,Tuesday,Madrugada,3783.61,3783.61,45-54,0
TXN000768,CUST000709,29,F,León,Electrónicos,Audífonos,2944.31,2,4180.92,29.0,Tarjeta,2024-03-09,14,Saturday,3,0,7,3.6,No,0.9,Sí,March,Saturday,Tarde,2090.4601,2090.4601,25-34,0
TXN000769,CUST000524,48,F,Oaxaca,Libros,Infantiles,70.65,3,211.95,0.0,PayPal,2024-03-22,15,Friday,3,75,15,2.5,Sí,1.1,Sí,March,Friday,Tarde,70.65,-4.349999999999994,45-54,1
TXN000770,CUST000344,31,F,Chihuahua,Hogar,Cocina,1365.02,3,4095.06,0.0,PayPal,2024-12-03,21,Tuesday,12,0,5,4.0,No,1.0,Sí,December,Tuesday,Noche,1365.02,1365.02,25-34,0
TXN000771,CUST000053,29,F,Cuernavaca,Electrónicos,Audífonos,1544.78,1,1544.78,0.0,Transferencia,2024-06-06,1,Thursday,6,0,5,2.9,No,1.0,No,June,Thursday,Madrugada,1544.78,1544.78,25-34,0
TXN000772,CUST000186,18,M,Puebla,Hogar,Cocina,2263.06,2,3928.67,13.2,Tarjeta,2024-03-08,6,Friday,3,0,15,4.3,No,1.2,Sí,March,Friday,Mañana,1964.33608,1964.33608,18-24,0
TXN000773,CUST000470,34,F,Villahermosa,Hogar,Muebles,1057.7,1,1057.7,0.0,PayPal,2024-09-12,9,Thursday,9,0,12,2.4,No,1.0,No,September,Thursday,Mañana,1057.7,1057.7,25-34,0
TXN000774,CUST000244,31,Other,Juárez,Electrónicos,Tablets,654.87,1,654.87,0.0,Efectivo,2024-10-28,9,Monday,10,80,6,4.9,No,1.1,Sí,October,Monday,Mañana,654.87,574.87,25-34,0
TXN000775,CUST000251,48,F,Cancún,Hogar,Muebles,766.46,4,3065.84,0.0,Tarjeta,2024-05-22,19,Wednesday,5,0,6,4.9,Sí,1.0,Sí,May,Wednesday,Noche,766.46,766.46,45-54,1
TXN000776,CUST000152,33,F,Guadalajara,Electrónicos,Audífonos,6349.47,4,15314.92,39.7,Tarjeta,2024-11-30,9,Saturday,11,0,1,4.7,No,1.4,No,November,Saturday,Mañana,3828.73041,3828.73041,25-34,0
TXN000777,CUST000618,46,F,San Luis Potosí,Ropa,Camisetas,132.51,3,286.22,28.0,Tarjeta,2024-06-18,7,Tuesday,6,92,5,4.0,No,0.8,No,June,Tuesday,Mañana,95.40719999999999,3.407199999999989,45-54,0
TXN000778,CUST000626,36,M,Oaxaca,Deportes,Fútbol,1079.04,5,5395.2,0.0,Tarjeta,2024-10-20,17,Sunday,10,0,14,4.0,No,0.9,Sí,October,Sunday,Tarde,1079.04,1079.04,35-44,0
TXN000779,CUST000037,19,M,Monterrey,Belleza,Fragancias,951.63,2,1903.26,0.0,Tarjeta,2024-06-02,21,Sunday,6,0,4,4.0,No,1.0,No,June,Sunday,Noche,951.63,951.63,18-24,0
TXN000780,CUST000067,36,F,San Luis Potosí,Belleza,Maquillaje,242.69,3,571.53,21.5,Transferencia,2024-08-29,13,Thursday,8,105,8,4.7,No,1.0,Sí,August,Thursday,Tarde,190.51165,85.51165,35-44,0
TXN000781,CUST000538,40,M,Juárez,Ropa,Camisetas,1087.48,3,3262.44,0.0,Transferencia,2024-12-27,13,Friday,12,0,13,3.1,No,1.1,No,December,Friday,Tarde,1087.48,1087.48,35-44,0
TXN000782,CUST000090,49,M,Villahermosa,Deportes,Natación,372.62,3,1117.86,0.0,Transferencia,2024-12-18,21,Wednesday,12,0,14,2.6,No,0.8,Sí,December,Wednesday,Noche,372.62,372.62,45-54,0
TXN000783,CUST000624,36,F,Mérida,Belleza,Cuidado personal,313.25,4,1253.0,0.0,Efectivo,2024-05-12,17,Sunday,5,0,5,4.0,No,1.2,No,May,Sunday,Tarde,313.25,313.25,35-44,0
TXN000784,CUST000509,45,F,Veracruz,Hogar,Cocina,982.74,2,1965.48,0.0,Tarjeta,2024-11-19,23,Tuesday,11,0,6,4.5,No,1.0,No,November,Tuesday,Noche,982.74,982.74,45-54,0
TXN000785,CUST000199,44,M,Ciudad de México,Belleza,Skincare,572.08,3,1716.24,0.0,PayPal,2024-03-01,13,Friday,3,0,1,4.9,No,1.1,No,March,Friday,Tarde,572.08,572.08,35-44,0
TXN000786,CUST000213,33,F,Oaxaca,Ropa,Zapatos,682.46,4,1253.0,54.1,Efectivo,2024-07-31,16,Wednesday,7,0,8,5.0,No,0.7,Sí,July,Wednesday,Tarde,313.24914,313.24914,25-34,0
TXN000787,CUST000653,29,M,Juárez,Hogar,Cocina,665.83,3,1997.49,0.0,PayPal,2024-01-06,10,Saturday,1,0,7,4.2,No,1.1,Sí,January,Saturday,Mañana,665.83,665.83,25-34,0
TXN000788,CUST000316,18,M,San Luis Potosí,Deportes,Fitness,412.23,7,2501.82,13.3,Tarjeta,2024-09-16,17,Monday,9,0,8,4.0,No,0.9,Sí,September,Monday,Tarde,357.40341,357.40341,18-24,0
TXN000789,CUST000742,28,M,Chihuahua,Electrónicos,Laptops,4756.7,2,6202.74,34.8,Tarjeta,2024-11-11,20,Monday,11,0,8,3.8,No,1.4,Sí,November,Monday,Noche,3101.3684,3101.3684,25-34,0
TXN000790,CUST000689,24,M,Villahermosa,Belleza,Skincare,106.73,2,213.46,0.0,Efectivo,2024-08-30,12,Friday,8,131,5,4.1,No,1.0,Sí,August,Friday,Tarde,106.73,-24.269999999999996,18-24,0
TXN000791,CUST000550,38,M,Mérida,Libros,Infantiles,718.09,4,2872.36,0.0,Transferencia,2024-08-24,5,Saturday,8,0,3,5.0,No,1.2,Sí,August,Saturday,Madrugada,718.09,718.09,35-44,0
TXN000792,CUST000307,21,M,Chihuahua,Ropa,Vestidos,156.72,1,156.72,0.0,Tarjeta,2024-12-13,11,Friday,12,72,6,5.0,No,1.1,Sí,December,Friday,Mañana,156.72,84.72,18-24,0
TXN000793,CUST000340,56,F,Mexicali,Ropa,Pantalones,189.24,1,135.87,28.2,PayPal,2024-02-03,17,Saturday,2,73,8,5.0,No,0.9,Sí,February,Saturday,Tarde,135.87432,62.87432000000001,55+,0
TXN000794,CUST000642,34,M,Cancún,Ropa,Zapatos,1059.39,3,2202.47,30.7,Tarjeta,2024-03-25,21,Monday,3,0,4,5.0,No,1.2,Sí,March,Monday,Noche,734.1572700000002,734.1572700000002,25-34,0
TXN000795,CUST000770,43,M,San Luis Potosí,Deportes,Basketball,212.73,2,425.46,0.0,Tarjeta,2024-12-27,14,Friday,12,104,9,5.0,No,0.8,Sí,December,Friday,Tarde,212.73,108.72999999999999,35-44,0
TXN000796,CUST000244,36,F,Mexicali,Electrónicos,Audífonos,1394.65,3,3782.29,9.6,PayPal,2024-08-19,3,Monday,8,0,4,4.6,No,1.0,Sí,August,Monday,Madrugada,1260.7636000000002,1260.7636000000002,35-44,0
TXN000797,CUST000384,55,F,Guadalajara,Ropa,Camisetas,933.88,6,4701.15,16.1,Transferencia,2024-04-13,10,Saturday,4,0,1,3.8,No,1.3,Sí,April,Saturday,Mañana,783.52532,783.52532,55+,0
TXN000798,CUST000513,27,M,Tijuana,Electrónicos,Tablets,3043.57,2,6087.14,0.0,PayPal,2024-04-07,21,Sunday,4,0,6,4.6,No,0.9,Sí,April,Sunday,Noche,3043.57,3043.57,25-34,0
TXN000799,CUST000336,34,M,Tijuana,Electrónicos,Smartwatches,2107.82,6,12646.92,0.0,Tarjeta,2024-02-20,12,Tuesday,2,0,3,5.0,No,0.7,No,February,Tuesday,Tarde,2107.82,2107.82,25-34,0
TXN000800,CUST000038,42,F,Saltillo,Hogar,Muebles,792.82,1,646.15,18.5,Tarjeta,2024-07-17,19,Wednesday,7,109,3,4.5,No,0.9,Sí,July,Wednesday,Noche,646.1483,537.1483,35-44,0
TXN000801,CUST000609,54,F,Monterrey,Hogar,Jardinería,1625.83,1,1625.83,0.0,Tarjeta,2024-06-19,15,Wednesday,6,0,1,5.0,No,0.9,Sí,June,Wednesday,Tarde,1625.83,1625.83,45-54,0
TXN000802,CUST000675,49,M,San Luis Potosí,Libros,Técnicos,313.73,4,1254.92,0.0,Tarjeta,2024-01-12,17,Friday,1,0,13,3.1,No,0.9,Sí,January,Friday,Tarde,313.73,313.73,45-54,0
TXN000803,CUST000329,53,F,Juárez,Libros,Infantiles,685.94,2,1371.88,0.0,Transferencia,2024-04-13,19,Saturday,4,0,7,4.8,No,1.0,Sí,April,Saturday,Noche,685.94,685.94,45-54,0
TXN000804,CUST000281,41,M,Puebla,Hogar,Muebles,1412.91,1,1412.91,0.0,Transferencia,2024-01-08,19,Monday,1,0,6,4.0,No,1.1,Sí,January,Monday,Noche,1412.91,1412.91,35-44,0
TXN000805,CUST000563,36,M,Mérida,Belleza,Maquillaje,673.84,2,1347.68,0.0,PayPal,2024-05-18,11,Saturday,5,0,15,2.9,No,1.2,No,May,Saturday,Mañana,673.84,673.84,35-44,0
TXN000806,CUST000251,28,M,León,Electrónicos,Audífonos,2066.65,3,6199.95,0.0,Transferencia,2024-02-06,7,Tuesday,2,0,2,4.4,No,0.7,Sí,February,Tuesday,Mañana,2066.65,2066.65,25-34,0
TXN000807,CUST000483,29,M,Guadalajara,Electrónicos,Tablets,965.9,2,1694.19,12.3,PayPal,2024-02-24,16,Saturday,2,0,4,3.6,No,0.7,Sí,February,Saturday,Tarde,847.0943,847.0943,25-34,0
TXN000808,CUST000722,51,F,Oaxaca,Deportes,Running,827.69,3,2483.07,0.0,Efectivo,2024-10-30,9,Wednesday,10,0,7,4.8,No,0.9,Sí,October,Wednesday,Mañana,827.69,827.69,45-54,0
TXN000809,CUST000203,33,F,Cancún,Libros,Infantiles,85.36,3,232.01,9.4,Efectivo,2024-02-10,19,Saturday,2,81,15,4.5,No,1.0,No,February,Saturday,Noche,77.33616,-3.6638399999999933,25-34,0
TXN000810,CUST000480,41,F,Puebla,Hogar,Limpieza,1242.0,5,6210.0,0.0,PayPal,2024-08-21,13,Wednesday,8,0,14,3.5,No,1.1,Sí,August,Wednesday,Tarde,1242.0,1242.0,35-44,0
TXN000811,CUST000482,43,M,Torreón,Electrónicos,Laptops,397.31,2,794.62,0.0,PayPal,2024-04-24,8,Wednesday,4,148,4,3.3,No,0.9,Sí,April,Wednesday,Mañana,397.31,249.31,35-44,0
TXN000812,CUST000402,24,M,León,Electrónicos,Audífonos,2907.16,2,5814.32,0.0,PayPal,2024-12-24,20,Tuesday,12,0,4,4.2,No,1.6,Sí,December,Tuesday,Noche,2907.16,2907.16,18-24,0
TXN000813,CUST000031,20,M,Monterrey,Electrónicos,Smartphones,4992.36,4,12980.14,35.0,PayPal,2024-08-31,16,Saturday,8,0,4,4.6,No,1.0,Sí,August,Saturday,Tarde,3245.034,3245.034,18-24,0
TXN000814,CUST000290,27,F,Mexicali,Hogar,Muebles,1476.74,5,5242.43,29.0,PayPal,2024-11-05,13,Tuesday,11,0,14,2.9,No,1.0,No,November,Tuesday,Tarde,1048.4854,1048.4854,25-34,0
TXN000815,CUST000334,41,M,Cancún,Libros,Ficción,129.79,5,648.95,0.0,Efectivo,2024-11-28,9,Thursday,11,138,10,4.8,No,1.0,No,November,Thursday,Mañana,129.79,-8.210000000000008,35-44,0
TXN000816,CUST000424,24,F,Torreón,Libros,No ficción,74.33,8,594.64,0.0,Efectivo,2024-11-13,22,Wednesday,11,131,9,4.2,Sí,1.0,Sí,November,Wednesday,Noche,74.33,-56.67,18-24,1
TXN000817,CUST000214,18,F,Chihuahua,Electrónicos,Tablets,2307.99,3,6923.97,0.0,Transferencia,2024-08-08,16,Thursday,8,0,4,4.2,No,1.0,No,August,Thursday,Tarde,2307.99,2307.99,18-24,0
TXN000818,CUST000242,50,F,León,Hogar,Decoración,1143.61,4,4574.44,0.0,Tarjeta,2024-12-05,19,Thursday,12,0,14,3.5,No,1.0,Sí,December,Thursday,Noche,1143.61,1143.61,45-54,0
TXN000819,CUST000499,38,M,Puebla,Libros,Técnicos,292.77,6,1756.62,0.0,Transferencia,2024-10-30,3,Wednesday,10,0,11,2.0,Sí,1.1,No,October,Wednesday,Madrugada,292.77,292.77,35-44,1
TXN000820,CUST000456,29,F,León,Deportes,Running,1203.49,2,2264.97,5.9,Transferencia,2024-06-06,9,Thursday,6,0,4,3.2,No,1.0,No,June,Thursday,Mañana,1132.48409,1132.48409,25-34,0
TXN000821,CUST000611,35,M,Aguascalientes,Belleza,Skincare,112.41,3,310.93,7.8,Efectivo,2024-06-16,12,Sunday,6,87,12,2.7,No,1.0,Sí,June,Sunday,Tarde,103.64202,16.642020000000002,35-44,0
TXN000822,CUST000652,44,M,Ciudad de México,Electrónicos,Laptops,5132.59,4,20530.36,0.0,PayPal,2024-03-16,15,Saturday,3,0,3,5.0,No,0.9,No,March,Saturday,Tarde,5132.59,5132.59,35-44,0
TXN000823,CUST000592,25,F,Saltillo,Deportes,Fútbol,1606.43,4,6425.72,0.0,Tarjeta,2024-04-10,4,Wednesday,4,0,8,4.6,No,1.2,No,April,Wednesday,Madrugada,1606.43,1606.43,25-34,0
TXN000824,CUST000696,27,M,San Luis Potosí,Ropa,Vestidos,209.05,6,1254.3,0.0,PayPal,2024-08-10,12,Saturday,8,0,12,2.9,Sí,0.8,No,August,Saturday,Tarde,209.05,209.05,25-34,1
TXN000825,CUST000523,37,Other,Aguascalientes,Hogar,Limpieza,2176.08,2,3242.36,25.5,Transferencia,2024-03-06,10,Wednesday,3,0,11,2.8,No,1.2,No,March,Wednesday,Mañana,1621.1796,1621.1796,35-44,0
TXN000826,CUST000001,24,Other,Cancún,Ropa,Camisetas,623.78,3,993.68,46.9,PayPal,2024-07-06,20,Saturday,7,145,9,4.1,No,0.7,No,July,Saturday,Noche,331.22718,186.22717999999998,18-24,0
TXN000827,CUST000729,25,F,Aguascalientes,Deportes,Running,1346.83,2,2445.84,9.2,Transferencia,2024-07-26,7,Friday,7,0,6,4.0,No,1.0,Sí,July,Friday,Mañana,1222.92164,1222.92164,25-34,0
TXN000828,CUST000487,33,M,Tijuana,Electrónicos,Smartwatches,1693.84,4,6775.36,0.0,Tarjeta,2024-04-06,14,Saturday,4,0,4,4.1,No,0.9,Sí,April,Saturday,Tarde,1693.84,1693.84,25-34,0
TXN000829,CUST000158,58,F,San Luis Potosí,Hogar,Decoración,497.69,2,995.38,0.0,Tarjeta,2024-12-13,2,Friday,12,88,14,2.5,No,1.0,Sí,December,Friday,Madrugada,497.69,409.69,55+,0
TXN000830,CUST000674,56,M,Cuernavaca,Libros,Infantiles,796.12,1,796.12,0.0,Tarjeta,2024-03-16,21,Saturday,3,147,9,4.8,No,1.1,Sí,March,Saturday,Noche,796.12,649.12,55+,0
TXN000831,CUST000466,25,M,Veracruz,Deportes,Running,1020.37,1,879.56,13.8,Tarjeta,2024-08-05,10,Monday,8,98,5,4.2,No,1.0,Sí,August,Monday,Mañana,879.55894,781.55894,25-34,0
TXN000832,CUST000008,32,F,Chihuahua,Electrónicos,Laptops,2633.11,2,5266.22,0.0,PayPal,2024-09-12,15,Thursday,9,0,4,4.3,No,1.1,Sí,September,Thursday,Tarde,2633.11,2633.11,25-34,0
TXN000833,CUST000560,18,M,Chihuahua,Libros,Ficción,251.78,1,251.78,0.0,Tarjeta,2024-07-06,5,Saturday,7,142,10,4.3,No,1.0,No,July,Saturday,Madrugada,251.78,109.78,18-24,0
TXN000834,CUST000116,35,F,Chihuahua,Electrónicos,Smartphones,4260.48,6,22111.89,13.5,PayPal,2024-09-03,0,Tuesday,9,0,7,3.2,No,1.1,No,September,Tuesday,Madrugada,3685.3151999999995,3685.3151999999995,35-44,0
TXN000835,CUST000769,50,F,Querétaro,Belleza,Cuidado personal,274.3,3,822.9,0.0,Tarjeta,2024-08-26,13,Monday,8,81,6,4.6,No,1.0,Sí,August,Monday,Tarde,274.3,193.3,45-54,0
TXN000836,CUST000760,46,M,Monterrey,Hogar,Muebles,2170.4,2,4340.8,0.0,Tarjeta,2024-12-16,10,Monday,12,0,1,5.0,No,1.0,No,December,Monday,Mañana,2170.4,2170.4,45-54,0
TXN000837,CUST000548,49,M,Ciudad de México,Libros,Infantiles,1146.79,1,1047.02,8.7,PayPal,2024-08-28,18,Wednesday,8,0,4,4.0,No,1.2,No,August,Wednesday,Noche,1047.01927,1047.01927,45-54,0
TXN000838,CUST000340,20,M,Cuernavaca,Ropa,Vestidos,674.74,3,1637.59,19.1,Tarjeta,2024-06-29,4,Saturday,6,0,3,5.0,No,0.8,Sí,June,Saturday,Madrugada,545.86466,545.86466,18-24,0
TXN000839,CUST000612,25,F,San Luis Potosí,Deportes,Natación,1060.55,2,1923.84,9.3,Transferencia,2024-10-19,15,Saturday,10,0,3,5.0,No,0.9,Sí,October,Saturday,Tarde,961.91885,961.91885,25-34,0
TXN000840,CUST000299,40,F,Oaxaca,Hogar,Cocina,180.08,4,720.32,0.0,PayPal,2024-01-19,10,Friday,1,105,7,3.0,Sí,1.1,Sí,January,Friday,Mañana,180.08,75.08000000000001,35-44,1
TXN000841,CUST000288,36,M,Querétaro,Ropa,Camisetas,1374.51,2,2749.02,0.0,PayPal,2024-05-11,20,Saturday,5,0,12,2.9,Sí,1.1,Sí,May,Saturday,Noche,1374.51,1374.51,35-44,1
TXN000842,CUST000606,42,F,Tijuana,Belleza,Maquillaje,724.42,1,724.42,0.0,PayPal,2024-12-03,9,Tuesday,12,100,10,5.0,No,1.2,Sí,December,Tuesday,Mañana,724.42,624.42,35-44,0
TXN000843,CUST000541,36,F,Guadalajara,Ropa,Pantalones,558.04,3,1374.45,17.9,Transferencia,2024-06-24,14,Monday,6,0,2,5.0,No,0.8,No,June,Monday,Tarde,458.15083999999996,458.15083999999996,35-44,0
TXN000844,CUST000771,53,F,Cuernavaca,Hogar,Cocina,1396.39,3,3774.44,9.9,PayPal,2024-07-20,13,Saturday,7,0,14,3.2,No,0.9,Sí,July,Saturday,Tarde,1258.14739,1258.14739,45-54,0
TXN000845,CUST000056,31,F,Querétaro,Deportes,Fitness,1425.02,3,3680.83,13.9,Tarjeta,2024-02-29,12,Thursday,2,0,9,4.7,No,0.9,Sí,February,Thursday,Tarde,1226.94222,1226.94222,25-34,0
TXN000846,CUST000488,21,F,Cancún,Libros,Infantiles,574.75,6,3448.5,0.0,Transferencia,2024-04-29,8,Monday,4,0,5,4.5,No,1.0,No,April,Monday,Mañana,574.75,574.75,18-24,0
TXN000847,CUST000446,18,M,Ciudad de México,Hogar,Jardinería,506.1,2,1012.2,0.0,PayPal,2024-05-27,9,Monday,5,0,3,3.2,No,1.0,No,May,Monday,Mañana,506.1,506.1,18-24,0
TXN000848,CUST000700,27,M,Guadalajara,Belleza,Cabello,908.89,4,3635.56,0.0,Tarjeta,2024-02-19,9,Monday,2,0,4,4.2,No,1.2,No,February,Monday,Mañana,908.89,908.89,25-34,0
TXN000849,CUST000668,25,F,Querétaro,Libros,Académicos,609.38,4,2115.77,13.2,Transferencia,2024-06-20,7,Thursday,6,0,4,4.1,No,1.0,No,June,Thursday,Mañana,528.94184,528.94184,25-34,0
TXN000850,CUST000599,37,M,Aguascalientes,Belleza,Maquillaje,717.54,6,4305.24,0.0,Transferencia,2024-08-24,15,Saturday,8,0,12,2.3,No,1.0,Sí,August,Saturday,Tarde,717.54,717.54,35-44,0
TXN000851,CUST000533,41,F,Mérida,Libros,No ficción,113.71,3,293.37,14.0,PayPal,2024-12-12,19,Thursday,12,71,13,3.2,Sí,0.9,Sí,December,Thursday,Noche,97.7906,26.790599999999998,35-44,1
TXN000852,CUST000070,45,F,Ciudad de México,Ropa,Zapatos,309.25,1,157.72,49.0,Transferencia,2024-08-02,12,Friday,8,50,3,5.0,No,0.8,No,August,Friday,Tarde,157.7175,107.7175,45-54,0
TXN000853,CUST000035,25,F,Ciudad de México,Belleza,Skincare,344.94,2,532.59,22.8,Transferencia,2024-11-13,12,Wednesday,11,50,5,4.7,No,1.1,No,November,Wednesday,Tarde,266.29368,216.29368,25-34,0
TXN000854,CUST000223,32,F,Oaxaca,Electrónicos,Smartphones,3433.96,4,13735.84,0.0,Transferencia,2024-11-22,21,Friday,11,0,2,4.2,Sí,1.4,No,November,Friday,Noche,3433.96,3433.96,25-34,1
TXN000855,CUST000620,18,F,Tijuana,Electrónicos,Smartwatches,1678.02,4,6712.08,0.0,Transferencia,2024-07-11,6,Thursday,7,0,3,5.0,No,1.0,Sí,July,Thursday,Mañana,1678.02,1678.02,18-24,0
TXN000856,CUST000713,18,M,León,Ropa,Vestidos,577.75,2,715.25,38.1,PayPal,2024-05-09,9,Thursday,5,79,13,2.9,No,1.1,Sí,May,Thursday,Mañana,357.62725,278.62725,18-24,0
TXN000857,CUST000284,51,F,Cuernavaca,Electrónicos,Audífonos,2608.56,3,5869.26,25.0,Tarjeta,2024-12-20,6,Friday,12,0,8,5.0,Sí,1.6,No,December,Friday,Mañana,1956.42,1956.42,45-54,1
TXN000858,CUST000796,49,M,Guadalajara,Hogar,Decoración,1940.13,5,8051.54,17.0,PayPal,2024-07-14,22,Sunday,7,0,3,5.0,No,0.9,No,July,Sunday,Noche,1610.3079,1610.3079,45-54,0
TXN000859,CUST000072,42,M,Villahermosa,Electrónicos,Smartwatches,3705.81,5,18529.05,0.0,Tarjeta,2024-04-12,10,Friday,4,0,7,3.7,No,0.9,No,April,Friday,Mañana,3705.81,3705.81,35-44,0
TXN000860,CUST000148,33,F,Cancún,Electrónicos,Laptops,1183.33,3,3549.99,0.0,Transferencia,2024-08-08,13,Thursday,8,0,2,3.7,No,1.0,No,August,Thursday,Tarde,1183.33,1183.33,25-34,0
TXN000861,CUST000733,32,M,Querétaro,Electrónicos,Smartphones,1927.89,2,2382.87,38.2,Tarjeta,2024-02-22,23,Thursday,2,0,6,3.8,No,0.7,No,February,Thursday,Noche,1191.43602,1191.43602,25-34,0
TXN000862,CUST000796,50,F,Saltillo,Libros,Infantiles,329.85,6,1622.86,18.0,Tarjeta,2024-01-10,17,Wednesday,1,0,13,4.8,Sí,0.9,Sí,January,Wednesday,Tarde,270.47700000000003,270.47700000000003,45-54,1
TXN000863,CUST000039,59,Other,Aguascalientes,Hogar,Cocina,197.37,5,986.85,0.0,Transferencia,2024-05-16,11,Thursday,5,120,12,4.6,Sí,1.0,Sí,May,Thursday,Mañana,197.37,77.37,55+,1
TXN000864,CUST000725,33,M,Villahermosa,Electrónicos,Smartphones,1620.47,6,9722.82,0.0,Tarjeta,2024-09-01,19,Sunday,9,0,2,5.0,No,1.1,Sí,September,Sunday,Noche,1620.47,1620.47,25-34,0
TXN000865,CUST000706,38,M,Villahermosa,Libros,Académicos,522.6,3,1439.24,8.2,Transferencia,2024-03-03,21,Sunday,3,0,7,4.4,No,1.1,Sí,March,Sunday,Noche,479.74680000000006,479.74680000000006,35-44,0
TXN000866,CUST000648,34,M,Monterrey,Electrónicos,Smartwatches,3242.87,2,6485.74,0.0,Tarjeta,2024-07-06,9,Saturday,7,0,3,5.0,No,1.0,Sí,July,Saturday,Mañana,3242.87,3242.87,25-34,0
TXN000867,CUST000471,52,M,San Luis Potosí,Electrónicos,Laptops,3213.49,4,9897.55,23.0,Transferencia,2024-11-27,22,Wednesday,11,0,2,5.0,No,1.4,Sí,November,Wednesday,Noche,2474.3873,2474.3873,45-54,0
TXN000868,CUST000677,25,F,Juárez,Libros,Ficción,498.25,1,498.25,0.0,Efectivo,2024-06-02,11,Sunday,6,115,10,4.0,Sí,1.0,Sí,June,Sunday,Mañana,498.25,383.25,25-34,1
TXN000869,CUST000648,48,M,Saltillo,Electrónicos,Smartphones,1362.57,3,4087.71,0.0,PayPal,2024-04-12,1,Friday,4,0,6,5.0,No,0.9,Sí,April,Friday,Madrugada,1362.57,1362.57,45-54,0
