transaction_id,customer_id,customer_age,customer_gender,customer_city,product_category,product_subcategory,product_price,quantity,total_amount,discount_applied,payment_method,purchase_date,purchase_hour,purchase_day_of_week,purchase_month,shipping_cost,delivery_days,customer_satisfaction,return_flag,seasonal_multiplier,is_repeat_customer
TXN000475,CUST000457,42,F,Guadalajara,Libros,Académicos,404.42,5,1864.38,7.8,Transferencia,2024-05-14,15,Tuesday,5,0,3,3.9,No,1.0,No
TXN000476,CUST000155,23,F,Puebla,Electrónicos,Smartwatches,1415.46,4,5095.66,10.0,Tarjeta,2024-02-13,7,Tuesday,2,0,8,3.8,No,0.7,Sí
TXN000477,CUST000567,49,F,Guadalajara,Libros,Técnicos,108.28,3,245.25,24.5,Transferencia,2024-07-17,10,Wednesday,7,50,5,4.5,No,1.0,No
TXN000478,CUST000487,38,M,Chihuahua,Deportes,Fitness,399.45,4,1597.8,0.0,PayPal,2024-04-30,18,Tuesday,4,0,14,3.5,Sí,1.2,No
TXN000479,CUST000585,33,F,Veracruz,Electrónicos,Smartwatches,3242.55,4,11517.54,11.2,PayPal,2024-10-19,14,Saturday,10,0,8,4.1,No,1.1,Sí
TXN000480,CUST000172,54,F,Juárez,Electrónicos,Smartphones,1064.09,2,2128.18,0.0,Tarjeta,2024-04-13,23,Saturday,4,0,5,3.8,No,0.9,No
TXN000481,CUST000643,23,F,Tijuana,Libros,Académicos,363.4,2,526.93,27.5,Tarjeta,2024-10-31,12,Thursday,10,78,4,4.9,No,1.1,No
TXN000482,CUST000407,18,F,Cancún,Belleza,Cabello,631.91,6,3791.46,0.0,Tarjeta,2024-06-15,15,Saturday,6,0,3,4.3,No,1.0,No
TXN000483,CUST000639,33,F,Chihuahua,Electrónicos,Smartphones,545.51,3,1636.53,0.0,PayPal,2024-09-24,11,Tuesday,9,0,3,4.5,No,1.1,No
TXN000484,CUST000597,44,F,Puebla,Libros,Técnicos,606.01,2,1212.02,0.0,PayPal,2024-02-24,16,Saturday,2,0,15,4.0,No,1.0,No
TXN000485,CUST000549,30,F,Mexicali,Hogar,Muebles,1093.51,1,1093.51,0.0,Efectivo,2024-08-03,5,Saturday,8,0,3,5.0,No,1.1,No
TXN000486,CUST000413,62,F,Tijuana,Electrónicos,Tablets,5181.75,3,9358.24,39.8,PayPal,2024-11-12,12,Tuesday,11,0,4,4.9,No,1.4,No
TXN000487,CUST000051,19,Other,Villahermosa,Deportes,Basketball,157.77,3,406.1,14.2,PayPal,2024-05-17,10,Friday,5,108,7,3.6,No,1.2,No
TXN000488,CUST000504,38,F,Puebla,Belleza,Maquillaje,465.03,4,1860.12,0.0,Transferencia,2024-04-26,0,Friday,4,0,14,3.4,No,1.0,No
TXN000489,CUST000329,37,F,Querétaro,Electrónicos,Smartwatches,3393.76,3,10181.28,0.0,Tarjeta,2024-08-01,19,Thursday,8,0,3,4.4,No,1.0,Sí
TXN000490,CUST000417,23,F,Villahermosa,Electrónicos,Audífonos,2170.21,2,4340.42,0.0,PayPal,2024-09-21,6,Saturday,9,0,6,4.7,No,1.1,Sí
TXN000491,CUST000068,46,F,San Luis Potosí,Ropa,Pantalones,297.74,2,595.48,0.0,Tarjeta,2024-12-29,2,Sunday,12,137,12,4.5,Sí,1.1,Sí
TXN000492,CUST000198,35,F,Juárez,Hogar,Decoración,85.4,2,170.8,0.0,PayPal,2024-02-03,15,Saturday,2,95,7,4.2,No,0.9,No
TXN000493,CUST000476,30,F,Veracruz,Deportes,Fitness,372.75,1,372.75,0.0,Tarjeta,2024-07-22,23,Monday,7,100,8,3.4,No,1.0,Sí
TXN000494,CUST000457,43,M,León,Electrónicos,Smartwatches,1307.81,4,5231.24,0.0,Tarjeta,2024-08-30,12,Friday,8,0,4,4.7,No,1.0,Sí
TXN000495,CUST000265,53,M,Monterrey,Libros,Ficción,234.83,3,588.95,16.4,PayPal,2024-05-25,15,Saturday,5,50,2,4.6,No,1.0,No
TXN000496,CUST000799,46,F,Juárez,Hogar,Cocina,1512.48,1,1512.48,0.0,Tarjeta,2024-04-23,1,Tuesday,4,0,9,4.2,No,1.0,Sí
TXN000497,CUST000800,46,M,Ciudad de México,Hogar,Cocina,714.24,2,1428.48,0.0,Tarjeta,2024-08-30,16,Friday,8,0,5,4.7,No,1.1,No
TXN000498,CUST000230,19,M,Querétaro,Libros,Académicos,500.59,3,1501.77,0.0,PayPal,2024-11-07,5,Thursday,11,0,14,2.4,No,1.0,No
TXN000499,CUST000434,46,M,Aguascalientes,Libros,Infantiles,150.05,6,744.55,17.3,Transferencia,2024-06-27,10,Thursday,6,129,7,4.8,No,1.0,Sí
TXN000500,CUST000639,18,M,Aguascalientes,Libros,Ficción,356.32,4,1352.59,5.1,PayPal,2024-10-26,10,Saturday,10,0,13,3.9,No,1.1,Sí
TXN000501,CUST000384,56,F,Cancún,Ropa,Accesorios,1306.67,3,3920.01,0.0,Tarjeta,2024-11-27,15,Wednesday,11,0,7,3.7,No,1.0,Sí
TXN000502,CUST000494,28,F,Monterrey,Hogar,Limpieza,823.54,2,1647.08,0.0,Transferencia,2024-06-21,16,Friday,6,0,3,4.6,No,0.9,Sí
TXN000503,CUST000729,33,F,San Luis Potosí,Electrónicos,Laptops,2792.52,2,5585.04,0.0,Tarjeta,2024-04-06,21,Saturday,4,0,3,4.9,No,0.9,No
TXN000504,CUST000615,33,F,Aguascalientes,Electrónicos,Audífonos,2210.74,3,6632.22,0.0,Efectivo,2024-12-04,8,Wednesday,12,0,7,3.4,Sí,1.6,No
TXN000505,CUST000510,44,F,San Luis Potosí,Ropa,Zapatos,976.74,6,4887.61,16.6,Tarjeta,2024-05-12,11,Sunday,5,0,3,5.0,No,1.1,Sí
TXN000506,CUST000586,24,M,Juárez,Libros,No ficción,683.24,3,2049.72,0.0,Tarjeta,2024-06-24,18,Monday,6,0,13,2.9,No,1.0,No
TXN000507,CUST000688,32,F,Mexicali,Electrónicos,Laptops,3194.32,5,15971.6,0.0,Transferencia,2024-09-16,12,Monday,9,0,6,5.0,No,1.1,No
TXN000508,CUST000100,36,F,Villahermosa,Ropa,Vestidos,444.32,5,2221.6,0.0,Transferencia,2024-03-06,4,Wednesday,3,0,11,2.3,No,1.2,No
TXN000509,CUST000188,23,F,Mérida,Electrónicos,Laptops,5614.0,3,16842.0,0.0,PayPal,2024-12-07,10,Saturday,12,0,4,4.1,No,1.6,No
TXN000510,CUST000340,60,M,Mexicali,Belleza,Fragancias,554.13,3,1662.39,0.0,PayPal,2024-05-13,18,Monday,5,0,10,4.2,Sí,1.2,Sí
TXN000511,CUST000650,28,F,Chihuahua,Hogar,Muebles,638.61,5,2327.73,27.1,PayPal,2024-10-24,20,Thursday,10,0,6,5.0,No,1.0,No
TXN000512,CUST000698,39,F,Aguascalientes,Belleza,Cabello,922.71,2,1845.42,0.0,PayPal,2024-09-28,20,Saturday,9,0,5,4.2,Sí,1.0,No
TXN000513,CUST000206,34,F,Mérida,Libros,Infantiles,329.47,3,808.52,18.2,PayPal,2024-07-28,11,Sunday,7,93,15,2.7,Sí,1.0,No
TXN000514,CUST000341,38,M,León,Electrónicos,Smartphones,959.87,4,3839.48,0.0,Efectivo,2024-06-09,12,Sunday,6,0,3,4.1,No,1.0,No
TXN000515,CUST000173,18,M,Chihuahua,Deportes,Running,119.24,2,238.48,0.0,Transferencia,2024-03-22,14,Friday,3,81,5,4.4,No,1.0,No
TXN000516,CUST000649,28,F,Cuernavaca,Ropa,Zapatos,629.42,3,1888.26,0.0,PayPal,2024-07-25,17,Thursday,7,0,9,4.6,Sí,0.7,No
TXN000517,CUST000547,41,F,Juárez,Hogar,Decoración,525.94,1,525.94,0.0,Tarjeta,2024-07-10,0,Wednesday,7,137,6,3.9,Sí,0.9,No
TXN000518,CUST000005,25,M,Torreón,Belleza,Cabello,261.82,2,523.64,0.0,Tarjeta,2024-04-25,17,Thursday,4,83,9,3.9,No,1.0,No
TXN000519,CUST000314,26,M,León,Ropa,Camisetas,468.95,2,815.04,13.1,Tarjeta,2024-02-03,19,Saturday,2,107,10,3.5,No,0.9,No
TXN000520,CUST000611,18,F,Veracruz,Ropa,Zapatos,319.84,4,1279.36,0.0,PayPal,2024-06-21,8,Friday,6,0,5,4.9,No,0.8,No
TXN000521,CUST000502,18,M,Mexicali,Deportes,Fútbol,1185.37,2,2370.74,0.0,Tarjeta,2024-04-06,17,Saturday,4,0,15,3.7,No,1.2,Sí
TXN000522,CUST000234,18,F,Torreón,Electrónicos,Laptops,2496.85,4,9987.4,0.0,PayPal,2024-03-08,22,Friday,3,0,6,3.6,No,0.9,No
TXN000523,CUST000127,41,M,Mexicali,Libros,Ficción,485.99,1,453.43,6.7,PayPal,2024-12-30,15,Monday,12,102,15,3.1,No,0.9,Sí
TXN000524,CUST000050,35,M,Oaxaca,Ropa,Camisetas,322.51,3,967.53,0.0,PayPal,2024-01-25,6,Thursday,1,72,3,5.0,No,0.8,Sí
TXN000525,CUST000427,41,F,Saltillo,Deportes,Fitness,427.11,1,427.11,0.0,Tarjeta,2024-07-13,9,Saturday,7,130,14,3.9,Sí,1.0,Sí
TXN000526,CUST000712,24,F,Ciudad de México,Ropa,Camisetas,176.94,4,485.52,31.4,PayPal,2024-06-03,9,Monday,6,50,3,3.7,No,0.8,No
TXN000527,CUST000718,33,F,Tijuana,Deportes,Fitness,807.15,6,4842.9,0.0,Efectivo,2024-08-02,13,Friday,8,0,12,4.4,No,1.0,Sí
TXN000528,CUST000117,43,M,Puebla,Hogar,Cocina,171.49,2,342.98,0.0,Tarjeta,2024-09-11,14,Wednesday,9,103,11,4.0,No,1.0,Sí
TXN000529,CUST000367,39,M,Cuernavaca,Electrónicos,Laptops,2163.44,1,1893.01,12.5,Tarjeta,2024-05-31,13,Friday,5,0,5,3.9,No,1.0,No
TXN000530,CUST000705,41,M,Villahermosa,Ropa,Camisetas,555.47,3,1666.41,0.0,Tarjeta,2024-06-21,22,Friday,6,0,12,4.5,No,0.8,No
TXN000531,CUST000153,25,F,Monterrey,Electrónicos,Smartphones,5538.77,7,38771.39,0.0,Tarjeta,2024-09-18,13,Wednesday,9,0,1,5.0,No,1.1,Sí
TXN000532,CUST000660,18,M,Torreón,Belleza,Cabello,569.39,2,919.0,19.3,Tarjeta,2024-08-21,10,Wednesday,8,76,4,4.6,No,1.0,No
TXN000533,CUST000041,26,Other,San Luis Potosí,Ropa,Vestidos,257.46,2,270.85,47.4,Tarjeta,2024-07-03,12,Wednesday,7,84,4,4.3,No,0.7,No
TXN000534,CUST000047,42,M,Ciudad de México,Ropa,Pantalones,1080.26,1,742.14,31.3,Transferencia,2024-03-11,13,Monday,3,50,4,3.9,No,1.2,Sí
TXN000535,CUST000275,39,M,Monterrey,Belleza,Maquillaje,1174.35,2,1925.93,18.0,Tarjeta,2024-07-09,11,Tuesday,7,0,4,3.8,No,1.0,No
TXN000536,CUST000279,26,M,Aguascalientes,Electrónicos,Tablets,5606.85,1,5606.85,0.0,Transferencia,2024-12-19,10,Thursday,12,0,7,3.6,No,1.6,No
TXN000537,CUST000171,36,F,Puebla,Electrónicos,Smartphones,2346.49,6,14078.94,0.0,Tarjeta,2024-03-08,9,Friday,3,0,8,4.6,No,0.9,Sí
TXN000538,CUST000427,18,M,Chihuahua,Belleza,Cuidado personal,333.87,2,667.74,0.0,PayPal,2024-09-04,18,Wednesday,9,93,12,3.1,No,1.0,Sí
TXN000539,CUST000368,21,F,Oaxaca,Libros,No ficción,120.87,2,241.74,0.0,Transferencia,2024-01-15,13,Monday,1,132,4,3.8,No,0.9,Sí
TXN000540,CUST000452,47,F,Guadalajara,Electrónicos,Audífonos,2288.26,5,11441.3,0.0,Tarjeta,2024-02-02,17,Friday,2,0,1,5.0,No,0.7,No
TXN000541,CUST000695,51,M,Veracruz,Hogar,Cocina,225.11,2,450.22,0.0,Transferencia,2024-10-22,15,Tuesday,10,113,11,3.6,No,1.0,Sí
TXN000542,CUST000718,30,F,Oaxaca,Deportes,Fútbol,1004.7,2,2009.4,0.0,Tarjeta,2024-02-18,12,Sunday,2,0,13,3.9,No,0.9,Sí
TXN000543,CUST000395,42,M,Tijuana,Libros,Técnicos,750.94,2,1249.56,16.8,Transferencia,2024-10-12,20,Saturday,10,0,13,3.4,No,1.1,No
TXN000544,CUST000518,59,F,Villahermosa,Electrónicos,Smartphones,2087.7,4,8350.8,0.0,Tarjeta,2024-09-10,20,Tuesday,9,0,4,4.5,No,1.1,Sí
TXN000545,CUST000285,18,F,Guadalajara,Electrónicos,Tablets,3714.98,4,14859.92,0.0,Tarjeta,2024-09-21,1,Saturday,9,0,1,4.1,No,1.1,Sí
TXN000546,CUST000587,49,M,Saltillo,Deportes,Running,864.87,1,733.41,15.2,Transferencia,2024-02-15,11,Thursday,2,85,10,3.7,No,0.9,No
TXN000547,CUST000019,32,F,Puebla,Deportes,Running,459.75,2,708.01,23.0,Tarjeta,2024-07-25,9,Thursday,7,140,3,5.0,No,1.0,No
TXN000548,CUST000619,18,F,Oaxaca,Ropa,Vestidos,596.17,2,1192.34,0.0,PayPal,2024-11-22,13,Friday,11,0,11,3.1,Sí,1.0,No
TXN000549,CUST000688,56,M,Saltillo,Ropa,Camisetas,843.08,2,1686.16,0.0,PayPal,2024-06-23,18,Sunday,6,0,10,4.0,No,0.8,Sí
TXN000550,CUST000786,29,F,Oaxaca,Ropa,Vestidos,400.97,3,1202.91,0.0,PayPal,2024-11-03,14,Sunday,11,0,4,4.5,Sí,1.0,No
TXN000551,CUST000675,36,M,Torreón,Hogar,Limpieza,693.21,3,2079.63,0.0,Transferencia,2024-01-02,18,Tuesday,1,0,8,4.5,No,1.1,No
TXN000552,CUST000047,46,M,León,Libros,Ficción,538.76,3,1186.35,26.6,Tarjeta,2024-09-14,18,Saturday,9,0,6,3.8,No,1.3,Sí
TXN000553,CUST000403,27,M,Juárez,Electrónicos,Laptops,3176.94,1,3176.94,0.0,PayPal,2024-08-22,7,Thursday,8,0,2,4.1,No,1.0,Sí
TXN000554,CUST000048,18,M,Chihuahua,Electrónicos,Tablets,2235.75,2,4471.5,0.0,Tarjeta,2024-03-04,10,Monday,3,0,6,5.0,No,0.9,No
TXN000555,CUST000138,26,M,Villahermosa,Hogar,Muebles,1073.9,2,2147.8,0.0,Tarjeta,2024-01-03,12,Wednesday,1,0,11,2.8,No,1.1,Sí
TXN000556,CUST000600,24,F,Villahermosa,Ropa,Pantalones,289.57,2,579.14,0.0,PayPal,2024-09-17,11,Tuesday,9,92,14,2.8,No,1.1,No
TXN000557,CUST000107,21,F,Aguascalientes,Deportes,Basketball,136.12,3,408.36,0.0,Tarjeta,2024-12-02,14,Monday,12,119,9,5.0,No,0.8,No
TXN000558,CUST000710,54,M,Torreón,Hogar,Limpieza,1554.14,1,1554.14,0.0,Tarjeta,2024-05-20,9,Monday,5,0,10,3.5,No,1.0,Sí
TXN000559,CUST000142,29,F,Cuernavaca,Deportes,Natación,488.47,1,455.25,6.8,Tarjeta,2024-11-04,21,Monday,11,140,8,4.9,No,0.9,No
TXN000560,CUST000567,19,M,Juárez,Electrónicos,Laptops,1594.84,4,6379.36,0.0,Transferencia,2024-04-12,15,Friday,4,0,4,5.0,No,0.9,Sí
TXN000561,CUST000689,40,M,Tijuana,Libros,No ficción,733.48,1,733.48,0.0,PayPal,2024-12-29,17,Sunday,12,111,14,3.4,Sí,0.9,Sí
TXN000562,CUST000361,31,M,Cancún,Hogar,Jardinería,1872.94,4,7491.76,0.0,Efectivo,2024-09-02,11,Monday,9,0,11,3.3,No,1.0,Sí
TXN000563,CUST000433,39,M,Ciudad de México,Belleza,Maquillaje,779.14,2,1355.7,13.0,PayPal,2024-09-28,20,Saturday,9,0,1,4.1,No,1.0,No
TXN000564,CUST000769,46,M,León,Electrónicos,Laptops,1554.62,3,4663.86,0.0,Tarjeta,2024-05-26,21,Sunday,5,0,7,5.0,No,1.0,No
TXN000565,CUST000209,35,F,Cancún,Deportes,Basketball,1254.19,4,5016.76,0.0,PayPal,2024-01-17,13,Wednesday,1,0,4,4.3,No,1.3,No
TXN000566,CUST000692,32,F,Cancún,Hogar,Muebles,1864.5,2,3729.0,0.0,Tarjeta,2024-04-24,22,Wednesday,4,0,11,4.3,No,1.0,No
TXN000567,CUST000713,27,F,San Luis Potosí,Deportes,Fitness,540.5,4,2162.0,0.0,Transferencia,2024-12-20,20,Friday,12,0,9,3.8,No,0.8,No
TXN000568,CUST000702,18,F,Mérida,Electrónicos,Smartphones,2716.46,3,6291.32,22.8,PayPal,2024-10-09,1,Wednesday,10,0,4,4.9,No,1.1,No
TXN000569,CUST000800,46,F,Saltillo,Deportes,Basketball,531.73,3,1595.19,0.0,Tarjeta,2024-04-25,16,Thursday,4,0,11,4.8,No,1.2,Sí
TXN000570,CUST000202,43,F,Juárez,Deportes,Running,1563.69,2,2705.18,13.5,Tarjeta,2024-05-30,13,Thursday,5,0,13,4.5,Sí,1.2,Sí
TXN000571,CUST000178,19,Other,Veracruz,Electrónicos,Tablets,3511.58,2,5112.86,27.2,PayPal,2024-03-02,13,Saturday,3,0,4,4.7,No,0.9,Sí
TXN000572,CUST000134,24,M,León,Electrónicos,Audífonos,1536.96,3,3794.75,17.7,PayPal,2024-10-26,14,Saturday,10,0,5,3.7,No,1.1,Sí
TXN000573,CUST000159,23,Other,Guadalajara,Ropa,Accesorios,1194.51,1,757.32,36.6,Tarjeta,2024-03-19,18,Tuesday,3,50,5,4.6,No,1.2,No
TXN000574,CUST000309,29,Other,Villahermosa,Ropa,Camisetas,203.72,3,611.16,0.0,PayPal,2024-10-20,11,Sunday,10,110,11,3.0,Sí,1.2,Sí
TXN000575,CUST000189,26,M,Veracruz,Belleza,Maquillaje,336.11,2,672.22,0.0,Transferencia,2024-02-04,8,Sunday,2,138,9,3.9,Sí,1.2,Sí
TXN000576,CUST000227,29,F,Juárez,Ropa,Vestidos,1007.47,3,2463.26,18.5,PayPal,2024-12-05,8,Thursday,12,0,7,5.0,No,1.1,Sí
TXN000577,CUST000771,20,M,Oaxaca,Ropa,Zapatos,628.15,4,2512.6,0.0,Tarjeta,2024-09-28,18,Saturday,9,0,15,5.0,No,1.1,Sí
TXN000578,CUST000010,25,F,Puebla,Electrónicos,Laptops,5001.38,7,35009.66,0.0,Transferencia,2024-12-08,16,Sunday,12,0,6,3.9,No,1.6,No
TXN000579,CUST000250,40,M,Guadalajara,Deportes,Running,1054.4,4,4217.6,0.0,PayPal,2024-12-15,13,Sunday,12,0,1,4.8,No,0.8,Sí
TXN000580,CUST000554,19,Other,San Luis Potosí,Ropa,Accesorios,466.01,3,1398.03,0.0,Tarjeta,2024-01-13,13,Saturday,1,0,8,3.9,No,0.8,No
TXN000581,CUST000521,54,M,Saltillo,Belleza,Skincare,807.65,2,1615.3,0.0,Tarjeta,2024-09-06,11,Friday,9,0,13,4.4,No,1.0,Sí
TXN000582,CUST000527,32,M,Monterrey,Electrónicos,Smartphones,3229.9,6,11550.12,40.4,Transferencia,2024-02-23,20,Friday,2,0,2,5.0,No,0.7,Sí
TXN000583,CUST000435,40,M,Puebla,Libros,Infantiles,368.13,3,1104.39,0.0,PayPal,2024-04-15,14,Monday,4,0,4,4.5,No,1.0,No
TXN000584,CUST000158,39,F,Ciudad de México,Belleza,Cabello,1138.2,2,2110.22,7.3,PayPal,2024-08-23,15,Friday,8,0,1,5.0,Sí,1.0,Sí
TXN000585,CUST000258,40,F,Cancún,Hogar,Cocina,1486.74,3,4460.22,0.0,Tarjeta,2024-02-06,2,Tuesday,2,0,9,4.0,No,0.9,No
TXN000586,CUST000646,58,M,Aguascalientes,Libros,Académicos,463.49,2,870.43,6.1,Tarjeta,2024-08-09,16,Friday,8,85,11,3.6,Sí,1.2,Sí
TXN000587,CUST000738,47,M,Oaxaca,Ropa,Accesorios,696.71,3,1726.45,17.4,Tarjeta,2024-02-02,10,Friday,2,0,4,4.0,No,0.9,No
TXN000588,CUST000515,22,F,Puebla,Deportes,Basketball,588.61,1,588.61,0.0,Transferencia,2024-05-28,12,Tuesday,5,106,15,2.8,No,1.2,Sí
TXN000589,CUST000391,29,F,Aguascalientes,Deportes,Fitness,308.66,8,2469.28,0.0,PayPal,2024-12-04,10,Wednesday,12,0,11,3.6,No,0.8,No
TXN000590,CUST000765,35,F,Aguascalientes,Electrónicos,Audífonos,1459.88,4,5839.52,0.0,Tarjeta,2024-10-11,20,Friday,10,0,8,5.0,No,1.1,No
TXN000591,CUST000664,50,M,Mexicali,Libros,Técnicos,499.53,5,2497.65,0.0,Tarjeta,2024-01-06,18,Saturday,1,0,5,4.8,No,0.9,No
TXN000592,CUST000006,41,Other,Chihuahua,Hogar,Jardinería,1048.85,6,6293.1,0.0,Transferencia,2024-11-01,11,Friday,11,0,4,3.3,No,1.0,No
TXN000593,CUST000767,41,M,Mexicali,Libros,Infantiles,178.46,5,892.3,0.0,Tarjeta,2024-04-18,19,Thursday,4,135,5,4.5,No,1.0,No
TXN000594,CUST000227,33,F,Oaxaca,Ropa,Pantalones,414.28,5,1590.84,23.2,Efectivo,2024-05-09,14,Thursday,5,0,13,3.8,No,1.1,Sí
TXN000595,CUST000056,25,M,Cancún,Electrónicos,Smartwatches,2596.02,2,4086.14,21.3,PayPal,2024-08-24,10,Saturday,8,0,7,5.0,No,1.0,Sí
TXN000596,CUST000101,35,M,Juárez,Deportes,Running,167.78,5,838.9,0.0,Efectivo,2024-10-24,12,Thursday,10,115,5,3.2,No,0.9,No
TXN000597,CUST000241,26,F,Puebla,Ropa,Accesorios,1080.01,3,3013.23,7.0,Tarjeta,2024-05-25,18,Saturday,5,0,6,5.0,No,1.1,Sí
TXN000598,CUST000462,31,M,Mérida,Hogar,Muebles,1364.58,2,2464.43,9.7,Tarjeta,2024-11-11,20,Monday,11,0,12,3.3,No,1.0,Sí
TXN000599,CUST000324,46,F,Cuernavaca,Hogar,Decoración,1630.11,6,9780.66,0.0,Transferencia,2024-03-27,17,Wednesday,3,0,15,3.4,No,1.2,Sí
TXN000600,CUST000758,30,M,Cuernavaca,Electrónicos,Laptops,1547.64,2,3095.28,0.0,PayPal,2024-05-21,12,Tuesday,5,0,4,4.6,No,1.0,No
TXN000601,CUST000474,33,M,Saltillo,Deportes,Running,1326.03,6,7956.18,0.0,PayPal,2024-07-02,7,Tuesday,7,0,5,4.1,No,1.0,Sí
TXN000602,CUST000084,25,F,Querétaro,Hogar,Cocina,1624.89,3,4874.67,0.0,Transferencia,2024-03-12,15,Tuesday,3,0,13,3.1,Sí,1.2,No
TXN000603,CUST000078,28,M,Ciudad de México,Libros,Técnicos,1210.52,5,6052.6,0.0,Tarjeta,2024-09-16,19,Monday,9,0,5,4.6,No,1.3,Sí
TXN000604,CUST000038,19,M,Cancún,Electrónicos,Smartwatches,2735.63,2,5471.26,0.0,Transferencia,2024-05-13,21,Monday,5,0,8,4.7,No,1.0,Sí
TXN000605,CUST000402,51,F,Torreón,Electrónicos,Audífonos,2457.95,3,5257.56,28.7,PayPal,2024-10-28,21,Monday,10,0,6,5.0,No,1.1,No
TXN000606,CUST000407,30,M,Mexicali,Electrónicos,Smartphones,658.83,2,1317.66,0.0,Tarjeta,2024-09-14,14,Saturday,9,0,8,5.0,No,1.1,Sí
TXN000607,CUST000629,28,M,León,Ropa,Pantalones,741.73,3,1880.29,15.5,Tarjeta,2024-09-20,12,Friday,9,0,5,5.0,No,1.1,Sí
TXN000608,CUST000580,27,M,Tijuana,Deportes,Basketball,378.26,3,798.89,29.6,PayPal,2024-09-04,20,Wednesday,9,132,6,5.0,No,0.9,Sí
TXN000609,CUST000379,36,M,Torreón,Ropa,Accesorios,403.69,2,807.38,0.0,Tarjeta,2024-01-22,12,Monday,1,116,9,4.4,No,0.8,No
TXN000610,CUST000466,27,F,Guadalajara,Ropa,Vestidos,999.81,3,1544.71,48.5,PayPal,2024-01-21,19,Sunday,1,0,5,4.7,No,0.8,No
TXN000611,CUST000281,19,M,Querétaro,Electrónicos,Smartwatches,1681.2,4,6724.8,0.0,Tarjeta,2024-10-23,10,Wednesday,10,0,5,4.5,No,1.1,No
TXN000612,CUST000375,47,M,Chihuahua,Ropa,Camisetas,913.77,4,3655.08,0.0,Tarjeta,2024-11-30,14,Saturday,11,0,9,3.6,No,1.0,No
TXN000613,CUST000229,29,M,Veracruz,Libros,Académicos,294.62,6,1767.72,0.0,Tarjeta,2024-07-26,14,Friday,7,0,8,4.4,No,1.0,Sí
TXN000614,CUST000494,37,F,Oaxaca,Libros,Técnicos,129.26,3,387.78,0.0,Transferencia,2024-01-04,9,Thursday,1,126,5,5.0,No,0.9,Sí
TXN000615,CUST000527,24,F,Querétaro,Ropa,Pantalones,602.87,3,1070.7,40.8,Tarjeta,2024-04-18,20,Thursday,4,0,8,4.2,No,1.3,Sí
TXN000616,CUST000122,32,M,Torreón,Deportes,Basketball,875.83,3,2627.49,0.0,Transferencia,2024-07-31,3,Wednesday,7,0,10,3.3,No,1.0,No
TXN000617,CUST000491,21,F,Juárez,Deportes,Fitness,491.78,3,1311.58,11.1,Tarjeta,2024-11-02,23,Saturday,11,0,5,4.8,No,0.9,No
TXN000618,CUST000165,44,M,Tijuana,Belleza,Cuidado personal,1189.67,3,3233.52,9.4,Transferencia,2024-11-18,12,Monday,11,0,5,4.3,No,1.1,No
TXN000619,CUST000185,61,Other,Veracruz,Hogar,Muebles,655.68,2,1311.36,0.0,PayPal,2024-07-26,9,Friday,7,0,13,2.0,Sí,0.9,No
TXN000620,CUST000737,30,M,San Luis Potosí,Hogar,Jardinería,1194.5,2,1865.81,21.9,Transferencia,2024-02-17,14,Saturday,2,0,9,4.5,No,0.9,No
TXN000621,CUST000597,43,Other,León,Hogar,Muebles,558.25,3,1674.75,0.0,PayPal,2024-11-15,12,Friday,11,0,14,4.6,No,1.0,Sí
TXN000622,CUST000465,44,M,Oaxaca,Hogar,Jardinería,924.62,4,3498.76,5.4,Tarjeta,2024-11-02,21,Saturday,11,0,3,5.0,No,1.0,Sí
TXN000623,CUST000517,44,F,Cuernavaca,Belleza,Maquillaje,430.86,5,2154.3,0.0,Transferencia,2024-03-17,15,Sunday,3,0,12,3.8,No,1.1,No
TXN000624,CUST000545,25,F,Veracruz,Ropa,Camisetas,1070.71,1,835.15,22.0,Transferencia,2024-03-01,9,Friday,3,86,12,3.7,No,1.2,No
TXN000625,CUST000002,28,F,Cuernavaca,Ropa,Camisetas,798.75,3,2396.25,0.0,Transferencia,2024-09-24,12,Tuesday,9,0,9,3.6,No,1.1,No
TXN000626,CUST000494,36,F,Aguascalientes,Libros,Técnicos,607.09,2,1214.18,0.0,PayPal,2024-06-28,18,Friday,6,0,15,3.3,No,1.0,Sí
TXN000627,CUST000590,34,M,Puebla,Hogar,Cocina,1831.46,3,5494.38,0.0,PayPal,2024-08-10,15,Saturday,8,0,4,4.2,No,1.1,Sí
TXN000628,CUST000557,18,F,Cuernavaca,Hogar,Cocina,234.72,3,628.81,10.7,Tarjeta,2024-05-11,0,Saturday,5,70,12,3.1,No,1.0,No
TXN000629,CUST000533,34,F,Ciudad de México,Libros,No ficción,671.91,2,1343.82,0.0,PayPal,2024-07-11,10,Thursday,7,0,3,4.0,No,1.0,No
TXN000630,CUST000110,42,F,Tijuana,Hogar,Limpieza,892.55,3,2219.77,17.1,PayPal,2024-08-06,14,Tuesday,8,0,11,1.9,No,1.1,Sí
TXN000631,CUST000375,55,M,Oaxaca,Libros,Infantiles,77.69,2,155.38,0.0,Efectivo,2024-05-21,20,Tuesday,5,122,11,4.0,No,1.0,Sí
TXN000632,CUST000495,18,F,León,Electrónicos,Tablets,4073.28,3,9348.18,23.5,Tarjeta,2024-07-08,20,Monday,7,0,4,5.0,No,1.0,No
